id,name,installed_capacity_MW,type,country_code,lat,lon,dam_height_m,volume_Mm3,storage_capacity_MWh,pypsa_id,GEO
853,Grangent Grangent Hydroelectric Power Station France - Grangent Hydroelectric Power Station France,36.5286624203821,HDAM,FR,45.467,4.248,,,,3086,39798
854,Sveta Peka Hydroelectric Power Plant Macedonia - Sveta Peka Hydroelectric Power Plant Macedonia,36.4,HDAM,MK,41.9249,21.2647,64,9.775,,,44849
855,Campo moro,36.25,HPHS,IT,46.2695803,9.8720987,,,,3232,
856,Hintermuhr,36,HPHS,AT,47.7994056435064,13.0439901351929,,,,2223,
857,Lovons Krv,37,HDAM,SE,63.829583,15.642083,16,495,,,
858,Grytfors,37,HDAM,SE,65.295466,19.11352,,,,2840,
859,Caneva,36,HROR,IT,45.9688889,12.4497222,,,,3329,
860,Sampeyre,36,HROR,IT,44.579631,7.184521,,,,3755,
861,Uvac Hydroelectric Power Plant Serbia - Uvac Hydroelectric Power Plant Serbia,36,HDAM,RS,43.4224,19.9295,,213,,,44128
862,Moriston Cascade CEAN-1,36,HROR,GB,57.155998,-4.936,,,,,
863,St léonard St-Leonard Hydroelectric Power Plant Switzerland - St-Leonard Hydroelectric Power Plant Switzerland,36,HDAM,CH,46.260587705,7.44474052981,,,,1766,45466
864,Porttipahta,36,HDAM,FI,68.10875,26.722083,38,1353,,,
865,Kreuzbergmaut Kreuzbergmaut Hydroelectric Power Plant Austria - Kreuzbergmaut Hydroelectric Power Plant Austria,35.7,HROR,AT,47.441364,13.210862,,,,165,45574
866,Letten,36,HPHS,SE,60.7122069999999,12.667535,16,163.4,,2859,
867,Rengard,36,HDAM,SE,64.933513,20.046481,,,,2873,
868,Aletsch,35.3,HROR,CH,46.3539748841,8.04276023491,,,,3950,
869,Rosenheim,35.1,HROR,DE,47.83825,12.15333,,,,2532,
870,Sveg Sveg Hydroelectric Power Plant Sweden - Sveg Hydroelectric Power Plant Sweden,35.5414012738853,HDAM,SE,62.01812,14.2453105,,,,2748,45671
871,Vargön,35.3,HDAM,SE,58.355556,12.374444,20,9500,,824,
872,Tanzmühle,35,HPHS,DE,49.552216,12.281256,,,,3241,
873,Brossasco,35,HROR,IT,44.568632,7.361724,,,,3312,
874,Augst,35,HROR,CH,47.5367624122999,7.70968848078,,,,1991,
875,RIBADELAGO 2,35,HDAM,ES,42.123001,-6.755,,,,,
876,Enchanet Enchanet Hydroelectric Power Station France - Enchanet Hydroelectric Power Station France,34.5541401273885,HDAM,FR,45.082,2.194,,,,3070,39742
877,Ilanz stufe tavanasa,34.5,HROR,CH,46.7747637593999,9.19522557929999,,,,2235,
878,Linthal,34.4,HDAM,CH,46.9155104469999,8.98790156154,,,,5259,
879,Vrhovo HE Vrhovo 1 - Vrhovo Hydroelectric Power Plant Slovenia,34.2,HDAM,SI,46.04415,15.22365,27,1.16,,1796,44881
880,Hafen,34.08,HROR,CH,49.1491494138,8.23398264234,,,,4940,
881,Rosenau,34,HROR,AT,47.992886,14.376871,,,,520,
882,Arsie',34,HROR,IT,45.983007,11.758295,,,,3264,
883,Luichart,34,HDAM,GB,57.775002,-4.955,16,62,,,
884,Tummel Bridge TUMB-1,34,HROR,GB,56.673,-4.147,,,,,
885,"QUERENO GR, 1",34,HDAM,ES,42.417,-6.832,,,,,
886,Obermatt,33.92,HROR,CH,46.84252349575,8.37258575551,,,,2426,
887,Bistrica I,33.5,HDAM,AL,39.9511,20.09778,23,0.58,,,
888,Le furcil,33.408,HROR,CH,47.03731052405,6.752899472575,,,,5230,
889,Pallazuit,33.4,HDAM,CH,45.9810884929,7.18949243196,,,,2443,
890,Göschenen andermatt,33.26,HROR,CH,46.6673628552,8.5853141019,,,,2189,
891,SAN JUAN 1,33,HDAM,ES,40.373001,-4.312,276.6,138,104000,,
892,Arnstein-KW,33,HDAM,AT,47.049999,15.194,,,,,
893,Ernen ERNE UNIT 3,33,HROR,CH,46.3911687446,8.13015040964,,,,239,
894,SANTA MARINA 1,33,HDAM,ES,42.668999,-6.512,,,,,
895,Boštanj HE Bostanj 1 - Bostanj Hydroelectric Power Plant Slovenia,32.52,HROR,SI,46.01704,15.28121,,,,1736,44879
896,"St, johann St, Johann Hydroelectric Power Plant Austria - St, Johann Hydroelectric Power Plant Austria",32.5,HROR,AT,47.338685,13.197147,,,,160,45571
897,Urreiting Urreiting Hydroelectric Power Plant Austria - Urreiting Hydroelectric Power Plant Austria,32.5,HROR,AT,47.374752,13.210196,,,,187,45572
898,Peltokoski,32.3,HROR,FI,47.585377,7.832657,,,,5735,
899,Vinon Vinon Hydroelectric Power Station France - Vinon Hydroelectric Power Station France,32.0859872611465,HDAM,FR,43.725,5.827,,,,3226,39822
900,Bischofshofen Bischofshofen Hydroelectric Power Plant Austria - Bischofshofen Hydroelectric Power Plant Austria,32,HROR,AT,47.4069,13.220614,,,,147,45573
901,Werfen pfarrwerfen Werfen-Pfarrwerfen Hydroelectric Power Plant Austria - Werfen-Pfarrwerfen Hydroelectric Power Plant Austria,32,HROR,AT,47.472081,13.193148,,,,204,45575
902,Spjutmo,35,HDAM,SE,61.083948,14.3180829999999,,,,2880,
903,Montelungo,32,HROR,IT,41.405919,13.985517,,,,3603,
904,Pelos,32,HROR,IT,46.5041667,12.4736111,,,,3672,
905,Quero,32,HROR,IT,45.921807,11.9315,,,,3713,
906,Teglia,32,HROR,IT,44.375151,9.878882,,,,3816,
907,Kraftwerk Zirknitz,32,HDAM,AT,47.009998,13.01,,,,,
908,Langkampfen-M1,32,HDAM,AT,47.560001,12.139,,,,,
909,Tabescan,32,HDAM,ES,42.646,1.26,,,,,
910,Solkan HE Solkan 1 - Solkan Hydroelectric Poqwer Plant Slovenia,31.98,HROR,SI,45.98441,13.65506,,,,1786,44874
911,Allement Allement Hydroelectric Power Station France - Allement Hydroelectric Power Station France,31.592356687898,HDAM,FR,46.1119999999999,5.422,,,,3010,39694
912,Hričov Hricov Hydroelectric Power Plant Slovakia - Hricov Hydroelectric Power Plant Slovakia,31.5,HROR,SK,49.25737,18.68102,,,,1809,42649
913,Nassfeld,31.5,HPHS,AT,47.05,13.05,,,,2409,
914,Laforsen,32,HROR,SE,61.937373,15.521949,,,,2856,
915,Upm schwedt,31.3,HROR,DE,50.8009765,13.2101955,,,,6349,
916,Beli Iskar + Mala Tsarkva + Simeonovo HPP,31.3,HROR,BG,42.1373,23.5691,,,,,
917,Karsefors,31.4,HDAM,SE,56.501729,13.11362,,,,802,
918,"Vizzola t,",31,HROR,IT,45.6317,8.6865,,,,3881,
919,Montbovon,31,HROR,CH,46.4879524618,7.04831690495,,,,2392,
920,Remsach,30.9,HDAM,AT,47.1333333,13.1333333,,,,2514,
921,Sault brenaz Sault Brenaz Hydroelectric Power Station France - Sault Brenaz Hydroelectric Power Station France,30.4233143229802,HROR,FR,45.846,5.41799999999999,,,,3185,39695
922,Oo Hydroelectric Power Station France - Oo Hydroelectric Power Station France,30,HDAM,FR,42.804,0.56,15,19.5,,,39765
923,Arnstein,30,HDAM,AT,47.01822,15.16064,,,,301,
924,Krippau,30,HROR,AT,47.703511,14.689298,,,,435,
925,Schönau,30,HROR,AT,47.775426,14.650605,,,,534,
926,Sädvajaur sädva,31,HDAM,SE,66.467003,16.549485,31,605,,2874,
927,Bolognano,30,HROR,IT,42.218136,13.960105,,,,3306,
928,Chavonne,30,HROR,IT,45.701758,7.2079,,,,3354,
929,Farneta,30,HROR,IT,44.352857,10.625599,,,,3406,
930,Ponte marm,30,HROR,IT,46.376886,8.425713,,,,3698,
931,Stazzona,30,HROR,IT,46.203898,10.133854,,,,3794,
932,Krippau-KW,30,HDAM,AT,47.682999,14.7,,,,,
933,Pec Mlini Hydroelectric Power Plant Bosnia and Herzegovina - Pec Mlini Hydroelectric Power Plant Bosnia and Herzegovina,30,HDAM,BA,43.3375,17.3261,,0.8,,,44808
934,Jajce II Hidroelektrana Bosnia and Herzegovin - Jajce II Hidroelektrana Bosnia and Herzegovin,30,HDAM,BA,44.4279,17.2404,,1.3,,,44813
935,HE Doblar 1 - Doblar I Hydroelectric Poqwer Plant Slovenia,30,HDAM,SI,46.119999,13.69,,3.6,,,44868
936,Chanrion,30,HROR,CH,45.99977203,7.35062083303999,,,,2083,
937,Les clées,30,HROR,CH,46.7311268768999,6.44499252092,,,,236,
938,Kuusankoski hydropower plant,30,HROR,FI,60.868056,26.70416,,,,,
939,Voikkaa hydropower plant,30,HROR,FI,60.868056,26.70416,,,,,
940,Costeshti Stinka / Stanca,30,HDAM,RO,47.84125,27.225417,43,1290,,,
941,Stanca,30,HDAM,RO,47.84125,27.225417,43,1290,,,
942,Beaumont Beaumont Hydroelectric Power Station France - Beaumont Hydroelectric Power Station France,29.7472406713584,HROR,FR,43.735,5.75299999999999,,,,3023,39824
943,Saut mortier Saut Mortier Hydroelectric Power Station France - Saut Mortier Hydroelectric Power Station France,29.7472406713584,HROR,FR,46.372,5.642,,,,3186,39795
944,Marcillac Marcillac Hydroelectric Power Station France - Marcillac Hydroelectric Power Station France,29.6178343949044,HDAM,FR,45.215,2.038,,,,3129,39751
945,Val beynette Val Beynette Hydroelectric Power Station France - Val Beynette Hydroelectric Power Station France,29.6178343949044,HDAM,FR,45.416,2.372,,,,3215,39750
946,Chatillon,29,HROR,IT,45.751663,7.617507,,,,3353,
947,Chievo,29,HROR,IT,45.45,10.9333333,,,,3357,
948,Hone,29,HROR,IT,45.613561,7.738513,,,,3492,
949,Stanga,29,HROR,IT,46.1111111,12.1002778,,,,3793,
950,SOBRON 1,29,HDAM,ES,42.820999,-3.157,,,,,
951,Galbeni,29,HDAM,RO,46.457917,26.952083,24,396.6,,,
952,Schaffhausen,28.9,HROR,CH,47.6931243898,8.63042746026,,,,2565,
953,Auzerette Auzerette Hydroelectric Power Station France - Auzerette Hydroelectric Power Station France,28.6305732484076,HDAM,FR,45.365,2.646,,,,3013,39740
954,Obervermunt Obervermunt Hydroelectric Power Plant Austria - Obervermunt Hydroelectric Power Plant Austria,28.6305732484076,HDAM,AT,46.9271,10.0536,,,,3144,45208
955,Bannwil,28.5,HROR,CH,47.2293726093,7.73229827171999,,,,1999,
956,Albbruck dogern,28.4,HROR,CH,47.58581763,8.13293948536,,,,3938,
957,Lot Lot Hydroelectric Power Station France - Lot Hydroelectric Power Station France,28.2356687898089,HDAM,FR,44.663,2.66399999999999,,,,3223,39731
958,Wiestal,28.22,HDAM,AT,47.7994056435064,13.0439901351929,,,,2720,
959,Niederenbach,28.2,HDAM,CH,46.9957286985,9.08713105463,,,,2574,
960,Mokrice,28.05,HROR,SI,45.87102,15.67196,,,,5464,
961,Lavamünd Lavamuend-KW - Lavamuend Hydroelectric Power Plant Austria,28,HROR,AT,46.643429,14.937028,,,,168,45192
962,Casteldelf,28,HDAM,IT,44.58963,7.069818,,,,3342,
963,Vobarno,28,HDAM,IT,45.640087,10.503473,,,,3882,
964,Kraftwerksgruppe pfreimd,28,HROR,DE,49.55226,12.28127,,,,5178,
965,Lavamuend-KW - Lavamuend Hydroelectric Power Plant Austria,28,HDAM,AT,46.644001,14.938,,,,,
966,Spanchevo HPP,28,HROR,BG,41.56265,23.56559,,,,,
967,Dernier,28,HDAM,CH,46.7020995589,6.34993754477,,,,2110,
968,ZUJAR,28,HDAM,ES,38.917,-5.479,,,,,
969,BOLARQUE I 1,28,HDAM,ES,40.362,-2.82,,,,,
970,Kiskore hungary Kiskore Hydroelectric Power Plant Hungary - Kiskore Hydroelectric Power Plant Hungary,27.6433121019108,HDAM,HU,47.49317,20.5157,,,,3101,42675
971,Moux charmines Moux Charmines Hydroelectric Power Station France - Moux Charmines Hydroelectric Power Station France,27.6433121019108,HDAM,FR,46.277,5.55399999999999,,,,3138,39701
972,Wettingen dotieranlage,27.45,HROR,CH,47.45672815425,8.321163580195,,,,2719,
973,Licq atherey Licq-Atherey Hydroelectric Power Station France - Licq-Atherey Hydroelectric Power Station France,27.0509554140127,HDAM,FR,43.048,-0.885999999999999,,,,3118,39804
974,Kamyk republic Kamyk Hydroelectric Power Plant Czech Republic - Kamyk Hydroelectric Power Plant Czech Republic,27.0429460648713,HROR,CZ,49.633,14.2468,24,12.8,,3097,42365
975,Funsingau-KW - Funsingau Hydroelectric Power Plant Austria,25,HDAM,AT,47.235001,12.058,117.9,50.7,84500,,
976,Bodendorf paal,27,HDAM,AT,47.107717,14.065156,,,,318,
977,Parteboda,30,HROR,SE,62.517539,15.691329,,,,2869,
978,Aufkirchen,27,HROR,DE,48.3066864,11.858847,,,,1989,
979,Klippen,27,HDAM,SE,56.123701,13.11603,65,357,,2851,
980,Cencenighe,27,HROR,IT,46.343118,11.973394,,,,3349,
981,Suviana,27,HDAM,IT,44.170457,11.088812,,,,3803,
982,Robbia,27,HDAM,CH,46.3482642227,10.0610921706,,,,2527,46286
983,REGUEIRO (MAO) 1,27,HDAM,ES,42.342999,-7.475,,,,,
984,Kaltimo,27,HROR,FI,62.807917,30.179583,30,2000,,,
985,Kurkiaska,27,HROR,FI,67.4167,26.6,,,,,
986,Siuronkoski,26.56,HROR,DE,49.295795262,10.67152366142,,,,6149,
987,Neuägeri gmde menzingen,26.44,HROR,CH,47.70069822315,10.62564126286,,,,5597,
988,Orsières,26.4,HROR,CH,46.0210935902,7.14230764616,,,,2438,
989,Beauvoir Beauvoir Hydroelectric Power Station France - Beauvoir Hydroelectric Power Station France,26.3668724132495,HROR,FR,45.121,5.319,,,,3024,39791
990,Dobšiná,26.32,HPHS,SK,48.80591,20.38578,,,,1854,
991,Dravograd HE Dravograd 1 - Dravograd Hydroelectric Poqwer Plant Slovenia,26.19,HROR,SI,46.58558,15.01881,,,,1744,44858
992,Altenmarkt,26,HROR,AT,46.7666667,15.55,,,,296,
993,Öjeforsen,27,HDAM,SE,62.486721,16.067976,,,,2868,
994,Asele,27,HDAM,SE,64.098361,17.306503,,,,790,
995,Eitting,26,HROR,DE,48.3585905,11.8821921,,,,2125,
996,Ewz,26,HROR,CH,46.7040817391,9.46406852744,,,,2590,
997,Neubrigg,26,HROR,CH,46.3961814647,8.13424492723,,,,2415,
998,Rabiusa realta,26,HROR,CH,46.7649113824,9.41790308497,,,,2508,
999,Baduozzana,26,HDAM,IT,40.095754,9.118133,,,,3276,
1000,Corenno,26,HROR,IT,46.075987,9.304638,,,,3371,
1001,Predazzo,26,HROR,IT,46.308814,11.599686,,,,3709,
1002,Neuötting,26,HROR,AT,48.2497289999999,12.691057,,,,5598,
1003,Pernegg-KW,26,HDAM,AT,47.362,15.338,,,,,
1004,Boesdornau-KW - Boesdornau Hydroelectric Power Plant Austria,26,HDAM,AT,47.152,11.833,,0.011,,,
1005,Tiefencastel west,26,HROR,CH,46.6644016578,9.56270347436999,,,,2639,
1006,Slatina,26,HDAM,RO,44.407917,24.354583,26,19.2,,,
1007,Santa Luzia,25.9,HDAM,PT,40.5,-7.51,76,50.5,34200,,
1008,"Nové mesto Nove Mesto n,V, Hydroelectric Power Plant Slovakia - Nove Mesto n,V, Hydroelectric Power Plant Slovakia",25.7,HROR,SK,48.77245,17.85146,,,,1823,42655
1009,Beznau,25.7,HROR,CH,47.557805126,8.23714123041,,,,2015,
1010,Koronowo Koronowo Hydroelectric Power Plant Poland - Koronowo Hydroelectric Power Plant Poland,25.6687898089171,HDAM,PL,53.2753,17.9527,,,,3106,42479
1011,Horná streda Horna Streda Hydroelectric Power Plant Slovakia - Horna Streda Hydroelectric Power Plant Slovakia,25.5,HROR,SK,48.66046,17.85503,,,,1808,42656
1012,Kostolná Kostolna Hydroelectric Power Plant Slovakia - Kostolna Hydroelectric Power Plant Slovakia,25.5,HROR,SK,48.86096,17.96874,,,,1812,42654
1013,Dabbsjö,26,HDAM,SE,64.607742,15.465791,45,337,,795,
1014,LA SERENA,25,HDAM,ES,38.912998,-5.413,125,3219,421000,,
1015,Funsingau Funsingau-KW - Funsingau Hydroelectric Power Plant Austria,25,HDAM,AT,47.235342,12.05805,,,,157,45197
1016,Kellerberg Kellerberg-KW - Kellersberg Hydroelectric Power Plant Austria,25,HROR,AT,46.669879,13.725482,,,,162,45185
1017,Villach Villach-KW - Villach Hydroelectric Power Plant Austria,25,HROR,AT,46.632859,13.829237,,,,189,45184
1018,Landl,25,HROR,AT,47.651131,14.750286,,,,438,
1019,Mühlrading,25,HROR,AT,48.131686,14.473996,,,,477,
1020,Bösdornau Boesdornau-KW - Boesdornau Hydroelectric Power Plant Austria,25,HDAM,AT,47.15192,11.833298,,,,1735,45194
1021,Medvode HE Medvode 1 - Medvode Hydroelectric Poqwer Plant Slovenia,25,HDAM,SI,46.14578,14.41438,30,7,,1773,44878
1022,Gars,25,HROR,DE,48.15395,12.3110699999999,,,,2176,
1023,Geisling,25,HROR,DE,48.974806,12.344002,,,,2177,
1024,Broc,25,HROR,CH,46.6098576224,7.10930675271999,,,,2049,
1025,Teufelsbruck,25,HROR,DE,48.0573599999999,12.22093,,,,2635,
1026,Uppenborn,25,HROR,DE,48.4734739999999,11.95481,,,,2666,
1027,Juktans Storjuktan- Dammen,26,HDAM,SE,65.292975,17.2233,22,577,,801,
1028,Barcis,25,HROR,IT,46.1597222,12.6594444,,,,3281,
1029,Gallicano,25,HROR,IT,44.057349,10.4452,,,,3436,
1030,Lappago,25,HDAM,IT,46.890931,11.860181,,,,3529,
1031,Penna,25,HROR,IT,43.417645,11.723338,,,,3673,
1032,Prati vizze,25,HROR,IT,46.85,11.3833333,,,,3708,
1033,Kellerberg-KW - Kellersberg Hydroelectric Power Plant Austria,25,HDAM,AT,46.669998,13.725,,,,,
1034,Villach-KW - Villach Hydroelectric Power Plant Austria,25,HDAM,AT,46.632,13.829,,,,,
1035,Inverawe INAW-1 - Cruachan Pumped Storage Power Station Scotland UK,25,HROR,GB,56.408001,-5.112,,10,,,
1036,Shkopet,25,HDAM,AL,41.692083,19.832917,48,140,,,
1037,Lostallo,25,HROR,CH,46.3219576602,9.20903078792,,,,2347,
1038,KAVO Koivukoski III,25,HROR,FI,64.2267,27.7356,,,,,
1039,Kokkosniva,25,HROR,FI,66.91193,26.265552,,,,,
1040,Mankala,25,HROR,FI,60.91714,26.182494,,,,,
1041,Varosa,25,HDAM,PT,41.07,-7.46,,12.9,,,
1042,Russein,24.87,HROR,CH,46.7202818447,8.89856834691,,,,2543,
1043,Krpeľany Kreplany Hydroelectric Power Plant Slovakia - Kreplany Hydroelectric Power Plant Slovakia,24.75,HROR,SK,49.12796,19.0955,,,,1814,42648
1044,Eygliers Eygliers Hydroelectric Power Station France - Eygliers Hydroelectric Power Station France,24.6815286624203,HDAM,FR,44.672,6.65,,,,3073,39771
1045,Hautefage Hautefage Hydroelectric Power Station France - Hautefage Hydroelectric Power Station France,24.6815286624203,HDAM,FR,45.06,1.994,,,,3089,39748
1046,Cernaleve 1/2,24.4,HROR,AL,42.02941667,20.55555278,,,,,
1047,Bele 1,24.26,HROR,AL,42.06903611,20.46006667,,,,,
1048,Oresheke,24.26,HROR,AL,42.02874167,20.53076389,,,,,
1049,Kalin + Kamenitsa + Pastra + Rila HPP,24.2,HDAM,BG,42.07,23.13,,,,,
1050,Wasserburg,24.1,HROR,DE,48.05699,12.22074,,,,2714,
1051,Miljacka - Maljacka Hydroelectric Power Plant Croatia Croatia,24,HROR,HR,44.001999,16.018999,,,,,44838
1052,Paternion Paternion-KW - Paternion Hydroelectric Power Plant Austria,24,HROR,AT,46.720841,13.645572,,,,170,45183
1053,Detzem,24,HROR,DE,49.810941,6.843882,,,,2114,
1054,Dießbach,24,HDAM,AT,47.5166667,12.8333333,,,,2117,
1055,Vittjärv Vittjarv Hydroelectric Power Station Sweden - Vittjarv Hydroelectric Power Station Sweden,25.1411047743267,HDAM,SE,65.8460274999999,21.5538235,,,,780,42914
1056,Agordo,24,HROR,IT,46.2855556,12.0375,,,,3247,
1057,Cavilla,24,HDAM,IT,45.919705,11.730896,,,,3348,
1058,Triano,24,HROR,IT,42.360941,14.138007,,,,3832,
1059,Paternion-KW - Paternion Hydroelectric Power Plant Austria,24,HDAM,AT,46.721001,13.645,,,,,
1060,Cunovo Hydroelectric Power Plant Slovakia - Cunovo Hydroelectric Power Plant Slovakia,24,HROR,SK,48.02987,17.2254,,,,,42641
1061,Grudie Bridge GRUB-1,24,HROR,GB,57.775002,-4.955,,,,,
1062,Shin SHIN-1,24,HROR,GB,57.944,-4.417,,,,,
1063,Peuffeyre,24,HROR,CH,46.2659833584,7.06171756484,,,,2459,
1064,Raiva Raiva - Raiva Hydroelectric Power Plant Portugal,24,HDAM,PT,40.3095,-8.2488,34,12,,3168,43578
1065,Myllykosken vesivoimalaitos VVA2,24,HROR,FI,60.868056,26.70416,,,,,
1066,Chaudanne Chaudanne Hydroelectric Power Station France - Chaudanne Hydroelectric Power Station France,23.9904458598726,HDAM,FR,43.848,6.544,,,,3052,39705
1067,Turtmann,23.9,HDAM,CH,46.2954022597999,7.68599836405,33,0.78,,2659,
1068,Hagneck,23.87,HROR,CH,47.0596245726,7.17800844643,,,,4941,
1069,Bergheim,23.7,HROR,DE,48.750807,11.273237,,,,2011,
1070,Wald,23.5,HDAM,AT,47.9044444,13.0263889,,,,2710,
1071,Flumenthal,23.4,HROR,CH,47.2291069149,7.58995168618,,,,2161,
1072,Monthey vièze,23.4,HROR,CH,46.2492602077,6.94720705322,,,,2688,
1073,Vila Cova,23.4,HROR,PT,40.22,-7.43,,,,,
1074,Vohburg,23.3,HROR,DE,48.778103,11.6011899999999,,,,2705,
1075,Stammham,23.2,HROR,DE,48.24932,12.86469,,,,2604,
1076,Bardonecchia,23,HDAM,IT,45.078338,6.70320099999999,,,,3282,
1077,Calice,23,HROR,IT,46.1165021691067,8.29313278198242,,,,3323,
1078,Pian della rocca,23,HROR,IT,43.978948,10.545703,,,,3678,
1079,Salisano,23,HROR,IT,42.2593279999999,12.745778,,,,3751,
1080,Volturno,23,HROR,IT,41.625824,14.089016,,,,3884,
1081,Zuino,23,HROR,IT,45.712165,7.882814,,,,3891,
1082,Landl-KW,23,HDAM,AT,47.660999,14.73,,,,,
1083,Ruppoldingen,23,HROR,CH,47.3122915561,7.87770217416999,,,,2541,
1084,Racova,23,HDAM,RO,46.695417,26.712917,20,8.66,,,
1085,Cize bolozon Cize Bolozon Hydroelectric Power Station France - Cize Bolozon Hydroelectric Power Station France,22.7070063694267,HDAM,FR,46.211,5.465,,,,3031,39699
1086,Stechovice-I Hydroelectric Power Plant Czech Republic - Stechovice-I Hydroelectric Power Plant Czech Republic,22.5,HDAM,CZ,49.84625,14.42176,22.5,11.2,,,42360
1087,Sklope Sklope - Sklope Hydroelectric Power Plant Croatia Croatia,22.5,HROR,HR,44.6895,15.2706,,,,3195,44845
1088,Kokalyane HPP,22.4,HROR,BG,42.55,23.487,,,,,
1089,Stara Zagora HPP,22.4,HDAM,BG,42.4452,25.6364,132,142.4,,,
1090,Pfrombach,22.3,HROR,DE,48.44132,11.99233,,,,2462,
1091,Triouzoune Hydroelectric Power Station France - Triouzoune Hydroelectric Power Station France,22,HDAM,FR,45.347,2.349,27,24,,,39752
1092,Touvedo Touvedo - Touvedo Hydroelectric Power Plant Portugal,22,HDAM,PT,41.8124,-8.354,42,4.5,200,3210,43571
1093,Fisching,22,HROR,AT,47.1743,14.723143,,,,386,
1094,Pernegg,22,HROR,AT,47.365229,15.3344859999999,,,,494,
1095,Martigny bourg,22,HROR,CH,46.0883098661,7.05906976663,,,,2369,
1096,Halvfari,24,HDAM,SE,62.41656,13.531137,,,,2846,
1097,Alanno,22,HROR,IT,42.295438,13.971105,,,,3251,
1098,Coghinas,22,HDAM,IT,40.719766,9.101024,,,,3365,
1099,Kokin Brod Hydroelectric Power Plant Serbia - Kokin Brod Hydroelectric Power Plant Serbia,22,HDAM,RS,43.5189,19.8115,,250,,,44126
1100,Seekraftwerk zervreila,22,HDAM,CH,46.5789495911,9.11931556429999,151,,,1910,
1101,Lura 1/3,21.986,HROR,AL,41.81460833,20.21796944,,,,,
1102,Orava Orava Hydroelectric Power Plant Slovakia - Orava Hydroelectric Power Plant Slovakia,21.75,HROR,SK,49.37534,19.55849,,,,1824,42652
1103,Tuilieres Tuilieres Hydroelectric Power Station France - Tuilieres Hydroelectric Power Station France,21.634356851897,HROR,FR,44.845,0.633,,,,3212,39755
1104,Straubing,21.5,HROR,DE,48.89659,12.55752,,,,2612,
1105,Saint cassien Saint Cassien Hydroelectric Power Station France - Saint Cassien Hydroelectric Power Station France,21.4235668789808,HDAM,FR,43.602,6.841,,,,3046,39821
1106,Hällforsens,22,HDAM,SE,64.58337,18.69227,,,,2845,
1107,Pirin HPP,21.2,HROR,BG,41.5745,23.5626,,,,,
1108,Näs Nas Hydroelectric Power Plant Sweden - Nas Hydroelectric Power Plant Sweden,21.3471337579617,HDAM,SE,60.1749285,16.476273,,,,778,46256
1109,Quincinetto,21,HROR,IT,45.56296,7.80731499999999,,,,3714,
1110,Rio pusteria,21,HROR,IT,46.8333333,11.6166666999999,,,,3729,
1111,Fisching-KW,21,HDAM,AT,47.18,14.764,,,,,
1112,St Fillans SFIL-1,21,HROR,GB,56.401001,-4.122,,,,,
1113,BELESII,21,HDAM,ES,42.629002,-7.712,,,,,
1114,HE Moste 1 - Moste Hydroelectric Power Plant Slovenia,21,HDAM,SI,46.417,14.133,60,5.464,,2398,44877
1115,Leppikoski,21,HROR,FI,64.33,27.8,,,,,
1116,Vajukoski,21,HROR,FI,67.691433,26.802883,,,,,
1117,Colibita,21,HDAM,RO,47.165417,24.877917,92,75.22,,,
1118,Spina isola,20.9,HDAM,CH,46.4311343619999,9.20699910427,45,6.5,,2599,
1119,Bürglen unterschächen,20.8,HROR,CH,46.8765292426,8.6633716678,,,,2054,
1120,Calancasca,20.8,HROR,CH,46.2392079506,9.11854962054,,,,4306,
1121,Lanau Lanau Hydroelectric Power Station France - Lanau Hydroelectric Power Station France,20.7324840764331,HDAM,FR,44.891,3.003,,,,3110,39744
1122,Tresna Tresna Hydroelectric Power Plant Poland - Tresna Hydroelectric Power Plant Poland,20.7324840764331,HDAM,PL,49.7473,19.2075,,,,3211,42475
